0.31021550132335657;0.04598792262076319;0.012687649709712236;0.0010770508505684837;-2.03157963897146E-5;1.46420094454627E-4;-3.929554511979177E-6;bat-4.gif
0.16380164811288503;2.6913858655761563E-5;8.427739825406806E-5;7.315559300092408E-6;5.49097445414932E-10;5.695451655460409E-8;3.061297673198077E-11;apple-10.gif
0.16375261356388332;2.8722933108940657E-5;1.0838322346422394E-4;6.1729122318483245E-6;5.790558113934584E-10;4.353066808448973E-8;-6.2607146742799774E-12;apple-12.gif
0.16593541295447334;1.1792466292997118E-4;2.221192460627022E-4;1.5641205748775454E-5;7.82372289449527E-9;6.07119419821603E-7;3.7360061458857885E-11;apple-14.gif
0.16398188514456336;1.8194933680936785E-4;1.0822062682581642E-4;3.4599146766933515E-6;5.350276773679692E-10;4.429065389207002E-8;4.6148404738138465E-12;apple-16.gif
0.1658293728506568;1.8514142226263693E-4;2.0254634341238092E-4;8.158523963509748E-6;2.0061156598718066E-9;-1.122119358854114E-8;1.4956630487910674E-10;apple-18.gif
0.1600145641689457;1.934683817529036E-5;1.2144039709607873E-5;9.477311925030085E-8;-1.32830083521219E-12;-7.153959996505883E-10;2.2678091491423615E-14;apple-2.gif
0.16256647835429688;1.1249132507527347E-4;5.223865123301198E-5;4.075390598803604E-6;1.648670103626843E-10;7.042113434512801E-8;6.813678600119196E-12;apple-20.gif
0.16812731073888648;4.245824403524475E-4;1.372990222356338E-4;1.6057166852223893E-5;2.7095198480402622E-9;6.83979707740218E-7;-1.3526091346189611E-10;apple-4.gif
0.16142978876689365;1.532738580341653E-4;3.3527976596944236E-5;5.154629777189347E-7;2.8344013106723704E-12;6.934039532549041E-10;6.786281717778537E-13;apple-6.gif
0.16371459673733438;7.912511869466924E-4;3.501776837007813E-5;3.6549470647737517E-7;-3.708197854770351E-11;-5.2561235082342965E-9;-8.013495039749619E-13;apple-8.gif
0.5666220088096595;0.16103045263548843;0.18133994232796882;0.032906688016809515;0.0054505430043112375;0.0074338572303138265;-0.002219714774861431;bat-10.gif
0.3453804899828265;0.06646192407871739;0.01624121036304338;0.0016996964740044558;-8.113629780880911E-6;-2.3294793449511782E-4;7.620643463926807E-6;bat-12.gif
